"DATA from Herrmann, Thoeni & Gaechter, Antisocial Punishment Across Societies, Science 319, 7 March 2008, 1362-1367, DOI: 10.1126/science.1153808",,,,,,,,,,,,,,,,,,,,,
For explanation of variables see README file; all details of the experiments and variable construction are in the Supplementary Online Material: http://www.sciencemag.org/cgi/content/full/319/5868/1362/DC1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
sessionid,groupid,mgroupid,subjectid,p,secseq,city,period,senderscontribution,otherscontribution,punishment,recpun,civic,ruleoflaw,female,age,numknown,singlechild,ageu21,urbanbackground,middleclass,membership
060519U1,4501,4501,4502,N-experiment,0,Chengdu,8,2,0,,,9.337529,-0.4096516,1,20,0,0,1,0,1,1
060519U1,4501,4501,4503,N-experiment,0,Chengdu,8,2,5,,,9.337529,-0.4096516,1,24,0,0,0,1,1,1
060519U1,4501,4501,4503,N-experiment,0,Chengdu,8,2,2,,,9.337529,-0.4096516,1,24,0,0,0,1,1,1
060519U1,4501,4501,4503,N-experiment,0,Chengdu,8,2,0,,,9.337529,-0.4096516,1,24,0,0,0,1,1,1
060519U1,4501,4501,4504,N-experiment,0,Chengdu,8,0,5,,,9.337529,-0.4096516,0,22,0,0,0,1,1,1
060519U1,4501,4501,4504,N-experiment,0,Chengdu,8,0,2,,,9.337529,-0.4096516,0,22,0,0,0,1,1,1
060519U1,4501,4501,4504,N-experiment,0,Chengdu,8,0,2,,,9.337529,-0.4096516,0,22,0,0,0,1,1,1
060519U1,4502,4502,4505,N-experiment,0,Chengdu,8,7,3,,,9.337529,-0.4096516,1,25,3,1,0,1,0,1
060519U1,4502,4502,4505,N-experiment,0,Chengdu,8,7,5,,,9.337529,-0.4096516,1,25,3,1,0,1,0,1
060519U1,4502,4502,4505,N-experiment,0,Chengdu,8,7,0,,,9.337529,-0.4096516,1,25,3,1,0,1,0,1
060519U1,4502,4502,4506,N-experiment,0,Chengdu,8,3,7,,,9.337529,-0.4096516,1,24,1,1,0,1,1,1
060519U1,4502,4502,4506,N-experiment,0,Chengdu,8,3,5,,,9.337529,-0.4096516,1,24,1,1,0,1,1,1
060519U1,4502,4502,4506,N-experiment,0,Chengdu,8,3,0,,,9.337529,-0.4096516,1,24,1,1,0,1,1,1
060519U1,4502,4502,4507,N-experiment,0,Chengdu,8,5,7,,,9.337529,-0.4096516,1,22,0,0,0,0,1,1
060519U1,4502,4502,4507,N-experiment,0,Chengdu,8,5,3,,,9.337529,-0.4096516,1,22,0,0,0,0,1,1
060519U1,4502,4502,4507,N-experiment,0,Chengdu,8,5,0,,,9.337529,-0.4096516,1,22,0,0,0,0,1,1
060519U1,4502,4502,4508,N-experiment,0,Chengdu,8,0,7,,,9.337529,-0.4096516,1,23,1,0,0,1,1,1
060519U1,4502,4502,4508,N-experiment,0,Chengdu,8,0,3,,,9.337529,-0.4096516,1,23,1,0,0,1,1,1
060519U1,4502,4502,4508,N-experiment,0,Chengdu,8,0,5,,,9.337529,-0.4096516,1,23,1,0,0,1,1,1
060519U1,4503,4503,4509,N-experiment,0,Chengdu,8,15,13,,,9.337529,-0.4096516,0,22,1,1,0,1,1,1
060519U1,4503,4503,4509,N-experiment,0,Chengdu,8,15,10,,,9.337529,-0.4096516,0,22,1,1,0,1,1,1
060519U1,4503,4503,4509,N-experiment,0,Chengdu,8,15,12,,,9.337529,-0.4096516,0,22,1,1,0,1,1,1
060519U1,4503,4503,4510,N-experiment,0,Chengdu,8,13,15,,,9.337529,-0.4096516,0,23,1,1,0,1,1,1
060519U1,4503,4503,4510,N-experiment,0,Chengdu,8,13,10,,,9.337529,-0.4096516,0,23,1,1,0,1,1,1
060519U1,4503,4503,4510,N-experiment,0,Chengdu,8,13,12,,,9.337529,-0.4096516,0,23,1,1,0,1,1,1
060519U1,4503,4503,4511,N-experiment,0,Chengdu,8,10,15,,,9.337529,-0.4096516,0,28,2,0,0,1,1,1
060519U1,4503,4503,4511,N-experiment,0,Chengdu,8,10,13,,,9.337529,-0.4096516,0,28,2,0,0,1,1,1
060519U1,4503,4503,4511,N-experiment,0,Chengdu,8,10,12,,,9.337529,-0.4096516,0,28,2,0,0,1,1,1
060519U1,4503,4503,4512,N-experiment,0,Chengdu,8,12,15,,,9.337529,-0.4096516,1,26,0,0,0,1,1,0
060519U1,4503,4503,4512,N-experiment,0,Chengdu,8,12,13,,,9.337529,-0.4096516,1,26,0,0,0,1,1,0
060519U1,4503,4503,4512,N-experiment,0,Chengdu,8,12,10,,,9.337529,-0.4096516,1,26,0,0,0,1,1,0
060519U1,4504,4504,4513,N-experiment,0,Chengdu,8,0,0,,,9.337529,-0.4096516,1,25,2,0,0,0,1,0
060519U1,4504,4504,4513,N-experiment,0,Chengdu,8,0,20,,,9.337529,-0.4096516,1,25,2,0,0,0,1,0
060519U1,4504,4504,4513,N-experiment,0,Chengdu,8,0,5,,,9.337529,-0.4096516,1,25,2,0,0,0,1,0
060519U1,4504,4504,4514,N-experiment,0,Chengdu,8,0,0,,,9.337529,-0.4096516,1,22,1,0,0,1,0,1
060519U1,4504,4504,4514,N-experiment,0,Chengdu,8,0,20,,,9.337529,-0.4096516,1,22,1,0,0,1,0,1
060519U1,4504,4504,4514,N-experiment,0,Chengdu,8,0,5,,,9.337529,-0.4096516,1,22,1,0,0,1,0,1
060519U1,4504,4504,4515,N-experiment,0,Chengdu,8,20,0,,,9.337529,-0.4096516,1,27,2,0,0,1,1,1
060519U1,4504,4504,4515,N-experiment,0,Chengdu,8,20,0,,,9.337529,-0.4096516,1,27,2,0,0,1,1,1
060519U1,4504,4504,4515,N-experiment,0,Chengdu,8,20,5,,,9.337529,-0.4096516,1,27,2,0,0,1,1,1
060519U1,4504,4504,4516,N-experiment,0,Chengdu,8,5,0,,,9.337529,-0.4096516,0,23,0,0,0,1,1,1
060519U1,4504,4504,4516,N-experiment,0,Chengdu,8,5,0,,,9.337529,-0.4096516,0,23,0,0,0,1,1,1
060519U1,4504,4504,4516,N-experiment,0,Chengdu,8,5,20,,,9.337529,-0.4096516,0,23,0,0,0,1,1,1
060519U1,4505,4505,4517,N-experiment,0,Chengdu,8,10,20,,,9.337529,-0.4096516,0,24,2,0,0,1,1,1
060519U1,4505,4505,4517,N-experiment,0,Chengdu,8,10,15,,,9.337529,-0.4096516,0,24,2,0,0,1,1,1
060519U1,4505,4505,4517,N-experiment,0,Chengdu,8,10,10,,,9.337529,-0.4096516,0,24,2,0,0,1,1,1
060519U1,4505,4505,4518,N-experiment,0,Chengdu,8,20,10,,,9.337529,-0.4096516,0,23,1,1,0,1,0,0
060519U1,4505,4505,4518,N-experiment,0,Chengdu,8,20,15,,,9.337529,-0.4096516,0,23,1,1,0,1,0,0
060519U1,4505,4505,4518,N-experiment,0,Chengdu,8,20,10,,,9.337529,-0.4096516,0,23,1,1,0,1,0,0
060519U1,4505,4505,4519,N-experiment,0,Chengdu,8,15,10,,,9.337529,-0.4096516,0,22,0,1,0,1,1,1
060519U1,4505,4505,4519,N-experiment,0,Chengdu,8,15,20,,,9.337529,-0.4096516,0,22,0,1,0,1,1,1
060519U1,4505,4505,4519,N-experiment,0,Chengdu,8,15,10,,,9.337529,-0.4096516,0,22,0,1,0,1,1,1
060519U1,4505,4505,4520,N-experiment,0,Chengdu,8,10,10,,,9.337529,-0.4096516,0,29,3,0,0,1,0,1
060519U1,4505,4505,4520,N-experiment,0,Chengdu,8,10,20,,,9.337529,-0.4096516,0,29,3,0,0,1,0,1
060519U1,4505,4505,4520,N-experiment,0,Chengdu,8,10,15,,,9.337529,-0.4096516,0,29,3,0,0,1,0,1
060519U1,4501,4501,4501,N-experiment,0,Chengdu,9,0,8,,,9.337529,-0.4096516,1,20,0,0,1,1,1,1
060519U1,4501,4501,4501,N-experiment,0,Chengdu,9,0,2,,,9.337529,-0.4096516,1,20,0,0,1,1,1,1
060519U1,4501,4501,4501,N-experiment,0,Chengdu,9,0,0,,,9.337529,-0.4096516,1,20,0,0,1,1,1,1
060519U1,4501,4501,4502,N-experiment,0,Chengdu,9,8,0,,,9.337529,-0.4096516,1,20,0,0,1,0,1,1
060519U1,4501,4501,4502,N-experiment,0,Chengdu,9,8,2,,,9.337529,-0.4096516,1,20,0,0,1,0,1,1
060519U1,4501,4501,4502,N-experiment,0,Chengdu,9,8,0,,,9.337529,-0.4096516,1,20,0,0,1,0,1,1
060519U1,4501,4501,4503,N-experiment,0,Chengdu,9,2,0,,,9.337529,-0.4096516,1,24,0,0,0,1,1,1
060519U1,4501,4501,4503,N-experiment,0,Chengdu,9,2,8,,,9.337529,-0.4096516,1,24,0,0,0,1,1,1
060519U1,4501,4501,4503,N-experiment,0,Chengdu,9,2,0,,,9.337529,-0.4096516,1,24,0,0,0,1,1,1
060519U1,4501,4501,4504,N-experiment,0,Chengdu,9,0,0,,,9.337529,-0.4096516,0,22,0,0,0,1,1,1
060519U1,4501,4501,4504,N-experiment,0,Chengdu,9,0,8,,,9.337529,-0.4096516,0,22,0,0,0,1,1,1
060519U1,4501,4501,4504,N-experiment,0,Chengdu,9,0,2,,,9.337529,-0.4096516,0,22,0,0,0,1,1,1
060519U1,4502,4502,4505,N-experiment,0,Chengdu,9,3,2,,,9.337529,-0.4096516,1,25,3,1,0,1,0,1
060519U1,4502,4502,4505,N-experiment,0,Chengdu,9,3,3,,,9.337529,-0.4096516,1,25,3,1,0,1,0,1
060519U1,4502,4502,4505,N-experiment,0,Chengdu,9,3,8,,,9.337529,-0.4096516,1,25,3,1,0,1,0,1
060519U1,4502,4502,4506,N-experiment,0,Chengdu,9,2,3,,,9.337529,-0.4096516,1,24,1,1,0,1,1,1
060519U1,4502,4502,4506,N-experiment,0,Chengdu,9,2,3,,,9.337529,-0.4096516,1,24,1,1,0,1,1,1
060519U1,4502,4502,4506,N-experiment,0,Chengdu,9,2,8,,,9.337529,-0.4096516,1,24,1,1,0,1,1,1
060519U1,4502,4502,4507,N-experiment,0,Chengdu,9,3,3,,,9.337529,-0.4096516,1,22,0,0,0,0,1,1
060519U1,4502,4502,4507,N-experiment,0,Chengdu,9,3,2,,,9.337529,-0.4096516,1,22,0,0,0,0,1,1
060519U1,4502,4502,4507,N-experiment,0,Chengdu,9,3,8,,,9.337529,-0.4096516,1,22,0,0,0,0,1,1
060519U1,4502,4502,4508,N-experiment,0,Chengdu,9,8,3,,,9.337529,-0.4096516,1,23,1,0,0,1,1,1
060519U1,4502,4502,4508,N-experiment,0,Chengdu,9,8,2,,,9.337529,-0.4096516,1,23,1,0,0,1,1,1
060519U1,4502,4502,4508,N-experiment,0,Chengdu,9,8,3,,,9.337529,-0.4096516,1,23,1,0,0,1,1,1
060519U1,4503,4503,4509,N-experiment,0,Chengdu,9,1,15,,,9.337529,-0.4096516,0,22,1,1,0,1,1,1
060519U1,4503,4503,4509,N-experiment,0,Chengdu,9,1,10,,,9.337529,-0.4096516,0,22,1,1,0,1,1,1
060519U1,4503,4503,4509,N-experiment,0,Chengdu,9,1,15,,,9.337529,-0.4096516,0,22,1,1,0,1,1,1
060519U1,4503,4503,4510,N-experiment,0,Chengdu,9,15,1,,,9.337529,-0.4096516,0,23,1,1,0,1,1,1
060519U1,4503,4503,4510,N-experiment,0,Chengdu,9,15,10,,,9.337529,-0.4096516,0,23,1,1,0,1,1,1
060519U1,4503,4503,4510,N-experiment,0,Chengdu,9,15,15,,,9.337529,-0.4096516,0,23,1,1,0,1,1,1
060519U1,4503,4503,4511,N-experiment,0,Chengdu,9,10,1,,,9.337529,-0.4096516,0,28,2,0,0,1,1,1
060519U1,4503,4503,4511,N-experiment,0,Chengdu,9,10,15,,,9.337529,-0.4096516,0,28,2,0,0,1,1,1
060519U1,4503,4503,4511,N-experiment,0,Chengdu,9,10,15,,,9.337529,-0.4096516,0,28,2,0,0,1,1,1
060519U1,4503,4503,4512,N-experiment,0,Chengdu,9,15,1,,,9.337529,-0.4096516,1,26,0,0,0,1,1,0
060519U1,4503,4503,4512,N-experiment,0,Chengdu,9,15,15,,,9.337529,-0.4096516,1,26,0,0,0,1,1,0
060519U1,4503,4503,4512,N-experiment,0,Chengdu,9,15,10,,,9.337529,-0.4096516,1,26,0,0,0,1,1,0
060519U1,4504,4504,4513,N-experiment,0,Chengdu,9,10,0,,,9.337529,-0.4096516,1,25,2,0,0,0,1,0
060519U1,4504,4504,4513,N-experiment,0,Chengdu,9,10,0,,,9.337529,-0.4096516,1,25,2,0,0,0,1,0
060519U1,4504,4504,4513,N-experiment,0,Chengdu,9,10,0,,,9.337529,-0.4096516,1,25,2,0,0,0,1,0
060519U1,4504,4504,4514,N-experiment,0,Chengdu,9,0,10,,,9.337529,-0.4096516,1,22,1,0,0,1,0,1
060519U1,4504,4504,4514,N-experiment,0,Chengdu,9,0,0,,,9.337529,-0.4096516,1,22,1,0,0,1,0,1
060519U1,4504,4504,4514,N-experiment,0,Chengdu,9,0,0,,,9.337529,-0.4096516,1,22,1,0,0,1,0,1
060519U1,4504,4504,4515,N-experiment,0,Chengdu,9,0,10,,,9.337529,-0.4096516,1,27,2,0,0,1,1,1
060519U1,4504,4504,4515,N-experiment,0,Chengdu,9,0,0,,,9.337529,-0.4096516,1,27,2,0,0,1,1,1
060519U1,4504,4504,4515,N-experiment,0,Chengdu,9,0,0,,,9.337529,-0.4096516,1,27,2,0,0,1,1,1
060519U1,4504,4504,4516,N-experiment,0,Chengdu,9,0,10,,,9.337529,-0.4096516,0,23,0,0,0,1,1,1
060519U1,4504,4504,4516,N-experiment,0,Chengdu,9,0,0,,,9.337529,-0.4096516,0,23,0,0,0,1,1,1
060519U1,4504,4504,4516,N-experiment,0,Chengdu,9,0,0,,,9.337529,-0.4096516,0,23,0,0,0,1,1,1
060519U1,4505,4505,4517,N-experiment,0,Chengdu,9,20,0,,,9.337529,-0.4096516,0,24,2,0,0,1,1,1
060519U1,4505,4505,4517,N-experiment,0,Chengdu,9,20,15,,,9.337529,-0.4096516,0,24,2,0,0,1,1,1
060519U1,4505,4505,4517,N-experiment,0,Chengdu,9,20,10,,,9.337529,-0.4096516,0,24,2,0,0,1,1,1
060519U1,4505,4505,4518,N-experiment,0,Chengdu,9,0,20,,,9.337529,-0.4096516,0,23,1,1,0,1,0,0
060519U1,4505,4505,4518,N-experiment,0,Chengdu,9,0,15,,,9.337529,-0.4096516,0,23,1,1,0,1,0,0
060519U1,4505,4505,4518,N-experiment,0,Chengdu,9,0,10,,,9.337529,-0.4096516,0,23,1,1,0,1,0,0
060519U1,4505,4505,4519,N-experiment,0,Chengdu,9,15,20,,,9.337529,-0.4096516,0,22,0,1,0,1,1,1
060519U1,4505,4505,4519,N-experiment,0,Chengdu,9,15,0,,,9.337529,-0.4096516,0,22,0,1,0,1,1,1
060519U1,4505,4505,4519,N-experiment,0,Chengdu,9,15,10,,,9.337529,-0.4096516,0,22,0,1,0,1,1,1
060519U1,4505,4505,4520,N-experiment,0,Chengdu,9,10,20,,,9.337529,-0.4096516,0,29,3,0,0,1,0,1
060519U1,4505,4505,4520,N-experiment,0,Chengdu,9,10,0,,,9.337529,-0.4096516,0,29,3,0,0,1,0,1
060519U1,4505,4505,4520,N-experiment,0,Chengdu,9,10,15,,,9.337529,-0.4096516,0,29,3,0,0,1,0,1
060519U1,4501,4501,4501,N-experiment,0,Chengdu,10,10,1,,,9.337529,-0.4096516,1,20,0,0,1,1,1,1
060519U1,4501,4501,4501,N-experiment,0,Chengdu,10,10,2,,,9.337529,-0.4096516,1,20,0,0,1,1,1,1
060519U1,4501,4501,4501,N-experiment,0,Chengdu,10,10,2,,,9.337529,-0.4096516,1,20,0,0,1,1,1,1
060519U1,4501,4501,4502,N-experiment,0,Chengdu,10,1,10,,,9.337529,-0.4096516,1,20,0,0,1,0,1,1
060519U1,4501,4501,4502,N-experiment,0,Chengdu,10,1,2,,,9.337529,-0.4096516,1,20,0,0,1,0,1,1
060519U1,4501,4501,4502,N-experiment,0,Chengdu,10,1,2,,,9.337529,-0.4096516,1,20,0,0,1,0,1,1
060519U1,4501,4501,4503,N-experiment,0,Chengdu,10,2,10,,,9.337529,-0.4096516,1,24,0,0,0,1,1,1
060519U1,4501,4501,4503,N-experiment,0,Chengdu,10,2,1,,,9.337529,-0.4096516,1,24,0,0,0,1,1,1
060519U1,4501,4501,4503,N-experiment,0,Chengdu,10,2,2,,,9.337529,-0.4096516,1,24,0,0,0,1,1,1
060519U1,4501,4501,4504,N-experiment,0,Chengdu,10,2,10,,,9.337529,-0.4096516,0,22,0,0,0,1,1,1
060519U1,4501,4501,4504,N-experiment,0,Chengdu,10,2,1,,,9.337529,-0.4096516,0,22,0,0,0,1,1,1
060519U1,4501,4501,4504,N-experiment,0,Chengdu,10,2,2,,,9.337529,-0.4096516,0,22,0,0,0,1,1,1
060519U1,4502,4502,4505,N-experiment,0,Chengdu,10,5,0,,,9.337529,-0.4096516,1,25,3,1,0,1,0,1
060519U1,4502,4502,4505,N-experiment,0,Chengdu,10,5,6,,,9.337529,-0.4096516,1,25,3,1,0,1,0,1
060519U1,4502,4502,4505,N-experiment,0,Chengdu,10,5,3,,,9.337529,-0.4096516,1,25,3,1,0,1,0,1
060519U1,4502,4502,4506,N-experiment,0,Chengdu,10,0,5,,,9.337529,-0.4096516,1,24,1,1,0,1,1,1
060519U1,4502,4502,4506,N-experiment,0,Chengdu,10,0,6,,,9.337529,-0.4096516,1,24,1,1,0,1,1,1
060519U1,4502,4502,4506,N-experiment,0,Chengdu,10,0,3,,,9.337529,-0.4096516,1,24,1,1,0,1,1,1
060519U1,4502,4502,4507,N-experiment,0,Chengdu,10,6,5,,,9.337529,-0.4096516,1,22,0,0,0,0,1,1
060519U1,4502,4502,4507,N-experiment,0,Chengdu,10,6,0,,,9.337529,-0.4096516,1,22,0,0,0,0,1,1
060519U1,4502,4502,4507,N-experiment,0,Chengdu,10,6,3,,,9.337529,-0.4096516,1,22,0,0,0,0,1,1
060519U1,4502,4502,4508,N-experiment,0,Chengdu,10,3,5,,,9.337529,-0.4096516,1,23,1,0,0,1,1,1
060519U1,4502,4502,4508,N-experiment,0,Chengdu,10,3,0,,,9.337529,-0.4096516,1,23,1,0,0,1,1,1
060519U1,4502,4502,4508,N-experiment,0,Chengdu,10,3,6,,,9.337529,-0.4096516,1,23,1,0,0,1,1,1
060519U1,4503,4503,4509,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,22,1,1,0,1,1,1
060519U1,4503,4503,4509,N-experiment,0,Chengdu,10,0,1,,,9.337529,-0.4096516,0,22,1,1,0,1,1,1
060519U1,4503,4503,4509,N-experiment,0,Chengdu,10,0,2,,,9.337529,-0.4096516,0,22,1,1,0,1,1,1
060519U1,4503,4503,4510,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,23,1,1,0,1,1,1
060519U1,4503,4503,4510,N-experiment,0,Chengdu,10,0,1,,,9.337529,-0.4096516,0,23,1,1,0,1,1,1
060519U1,4503,4503,4510,N-experiment,0,Chengdu,10,0,2,,,9.337529,-0.4096516,0,23,1,1,0,1,1,1
060519U1,4503,4503,4511,N-experiment,0,Chengdu,10,1,0,,,9.337529,-0.4096516,0,28,2,0,0,1,1,1
060519U1,4503,4503,4511,N-experiment,0,Chengdu,10,1,0,,,9.337529,-0.4096516,0,28,2,0,0,1,1,1
060519U1,4503,4503,4511,N-experiment,0,Chengdu,10,1,2,,,9.337529,-0.4096516,0,28,2,0,0,1,1,1
060519U1,4503,4503,4512,N-experiment,0,Chengdu,10,2,0,,,9.337529,-0.4096516,1,26,0,0,0,1,1,0
060519U1,4503,4503,4512,N-experiment,0,Chengdu,10,2,0,,,9.337529,-0.4096516,1,26,0,0,0,1,1,0
060519U1,4503,4503,4512,N-experiment,0,Chengdu,10,2,1,,,9.337529,-0.4096516,1,26,0,0,0,1,1,0
060519U1,4504,4504,4513,N-experiment,0,Chengdu,10,1,0,,,9.337529,-0.4096516,1,25,2,0,0,0,1,0
060519U1,4504,4504,4513,N-experiment,0,Chengdu,10,1,0,,,9.337529,-0.4096516,1,25,2,0,0,0,1,0
060519U1,4504,4504,4513,N-experiment,0,Chengdu,10,1,0,,,9.337529,-0.4096516,1,25,2,0,0,0,1,0
060519U1,4504,4504,4514,N-experiment,0,Chengdu,10,0,1,,,9.337529,-0.4096516,1,22,1,0,0,1,0,1
060519U1,4504,4504,4514,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,1,22,1,0,0,1,0,1
060519U1,4504,4504,4514,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,1,22,1,0,0,1,0,1
060519U1,4504,4504,4515,N-experiment,0,Chengdu,10,0,1,,,9.337529,-0.4096516,1,27,2,0,0,1,1,1
060519U1,4504,4504,4515,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,1,27,2,0,0,1,1,1
060519U1,4504,4504,4515,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,1,27,2,0,0,1,1,1
060519U1,4504,4504,4516,N-experiment,0,Chengdu,10,0,1,,,9.337529,-0.4096516,0,23,0,0,0,1,1,1
060519U1,4504,4504,4516,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,23,0,0,0,1,1,1
060519U1,4504,4504,4516,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,23,0,0,0,1,1,1
060519U1,4505,4505,4517,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,24,2,0,0,1,1,1
060519U1,4505,4505,4517,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,24,2,0,0,1,1,1
060519U1,4505,4505,4517,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,24,2,0,0,1,1,1
060519U1,4505,4505,4518,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,23,1,1,0,1,0,0
060519U1,4505,4505,4518,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,23,1,1,0,1,0,0
060519U1,4505,4505,4518,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,23,1,1,0,1,0,0
060519U1,4505,4505,4519,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,22,0,1,0,1,1,1
060519U1,4505,4505,4519,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,22,0,1,0,1,1,1
060519U1,4505,4505,4519,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,22,0,1,0,1,1,1
060519U1,4505,4505,4520,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,29,3,0,0,1,0,1
060519U1,4505,4505,4520,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,29,3,0,0,1,0,1
060519U1,4505,4505,4520,N-experiment,0,Chengdu,10,0,0,,,9.337529,-0.4096516,0,29,3,0,0,1,0,1
