"DATA from Herrmann, Thoeni & Gaechter, Antisocial Punishment Across Societies, Science 319, 7 March 2008, 1362-1367, DOI: 10.1126/science.1153808",,,,,,,,,,,,,,,,,,,,,
For explanation of variables see README file; all details of the experiments and variable construction are in the Supplementary Online Material: http://www.sciencemag.org/cgi/content/full/319/5868/1362/DC1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
sessionid,groupid,mgroupid,subjectid,p,secseq,city,period,senderscontribution,otherscontribution,punishment,recpun,civic,ruleoflaw,female,age,numknown,singlechild,ageu21,urbanbackground,middleclass,membership
011109N8,1102,1102,1109,N-experiment,0,Samara,5,20,0,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,5,20,20,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,5,7,15,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,5,7,0,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,5,7,0,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1103,1103,1111,N-experiment,0,Samara,5,10,0,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1111,N-experiment,0,Samara,5,10,2,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1111,N-experiment,0,Samara,5,10,1,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,5,2,0,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,5,2,10,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,5,2,1,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1101,1101,1113,N-experiment,0,Samara,5,0,15,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1101,1101,1113,N-experiment,0,Samara,5,0,7,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1101,1101,1113,N-experiment,0,Samara,5,0,0,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1103,1103,1114,N-experiment,0,Samara,5,1,0,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1103,1103,1114,N-experiment,0,Samara,5,1,10,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1103,1103,1114,N-experiment,0,Samara,5,1,2,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1101,1101,1115,N-experiment,0,Samara,5,0,15,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1101,1101,1115,N-experiment,0,Samara,5,0,7,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1101,1101,1115,N-experiment,0,Samara,5,0,0,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1104,1104,1116,N-experiment,0,Samara,5,1,10,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1104,1104,1116,N-experiment,0,Samara,5,1,0,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1104,1104,1116,N-experiment,0,Samara,5,1,5,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1102,1102,1101,N-experiment,0,Samara,6,20,15,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1102,1102,1101,N-experiment,0,Samara,6,20,5,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1102,1102,1101,N-experiment,0,Samara,6,20,10,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,6,0,0,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,6,0,0,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,6,0,9,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1101,1101,1103,N-experiment,0,Samara,6,10,0,,,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011109N8,1101,1101,1103,N-experiment,0,Samara,6,10,8,,,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011109N8,1101,1101,1103,N-experiment,0,Samara,6,10,5,,,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011109N8,1104,1104,1104,N-experiment,0,Samara,6,0,0,,,8.050114,-0.8842833,0,,0,0,0,1,0,1
011109N8,1104,1104,1104,N-experiment,0,Samara,6,0,0,,,8.050114,-0.8842833,0,,0,0,0,1,0,1
011109N8,1104,1104,1104,N-experiment,0,Samara,6,0,9,,,8.050114,-0.8842833,0,,0,0,0,1,0,1
011109N8,1103,1103,1105,N-experiment,0,Samara,6,20,0,,,8.050114,-0.8842833,0,20,0,0,1,1,1,0
011109N8,1103,1103,1105,N-experiment,0,Samara,6,20,5,,,8.050114,-0.8842833,0,20,0,0,1,1,1,0
011109N8,1103,1103,1105,N-experiment,0,Samara,6,20,2,,,8.050114,-0.8842833,0,20,0,0,1,1,1,0
011109N8,1102,1102,1106,N-experiment,0,Samara,6,15,20,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109N8,1102,1102,1106,N-experiment,0,Samara,6,15,5,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109N8,1102,1102,1106,N-experiment,0,Samara,6,15,10,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109N8,1102,1102,1107,N-experiment,0,Samara,6,5,20,,,8.050114,-0.8842833,1,21,1,0,0,1,0,1
011109N8,1102,1102,1107,N-experiment,0,Samara,6,5,15,,,8.050114,-0.8842833,1,21,1,0,0,1,0,1
011109N8,1102,1102,1107,N-experiment,0,Samara,6,5,10,,,8.050114,-0.8842833,1,21,1,0,0,1,0,1
011109N8,1104,1104,1108,N-experiment,0,Samara,6,0,0,,,8.050114,-0.8842833,0,18,3,0,1,1,1,1
011109N8,1104,1104,1108,N-experiment,0,Samara,6,0,0,,,8.050114,-0.8842833,0,18,3,0,1,1,1,1
011109N8,1104,1104,1108,N-experiment,0,Samara,6,0,9,,,8.050114,-0.8842833,0,18,3,0,1,1,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,6,10,20,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,6,10,15,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,6,10,5,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,6,0,10,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,6,0,8,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,6,0,5,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1103,1103,1111,N-experiment,0,Samara,6,0,20,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1111,N-experiment,0,Samara,6,0,5,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1111,N-experiment,0,Samara,6,0,2,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,6,5,20,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,6,5,0,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,6,5,2,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1101,1101,1113,N-experiment,0,Samara,6,8,10,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1101,1101,1113,N-experiment,0,Samara,6,8,0,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1101,1101,1113,N-experiment,0,Samara,6,8,5,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1103,1103,1114,N-experiment,0,Samara,6,2,20,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1103,1103,1114,N-experiment,0,Samara,6,2,0,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1103,1103,1114,N-experiment,0,Samara,6,2,5,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1101,1101,1115,N-experiment,0,Samara,6,5,10,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1101,1101,1115,N-experiment,0,Samara,6,5,0,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1101,1101,1115,N-experiment,0,Samara,6,5,8,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1104,1104,1116,N-experiment,0,Samara,6,9,0,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1104,1104,1116,N-experiment,0,Samara,6,9,0,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1104,1104,1116,N-experiment,0,Samara,6,9,0,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1102,1102,1101,N-experiment,0,Samara,7,17,10,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1102,1102,1101,N-experiment,0,Samara,7,17,10,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1102,1102,1101,N-experiment,0,Samara,7,17,5,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,7,1,5,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,7,1,10,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,7,1,0,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1101,1101,1103,N-experiment,0,Samara,7,2,4,,,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011109N8,1101,1101,1103,N-experiment,0,Samara,7,2,10,,,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011109N8,1101,1101,1103,N-experiment,0,Samara,7,2,10,,,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011109N8,1104,1104,1104,N-experiment,0,Samara,7,5,1,,,8.050114,-0.8842833,0,,0,0,0,1,0,1
011109N8,1104,1104,1104,N-experiment,0,Samara,7,5,10,,,8.050114,-0.8842833,0,,0,0,0,1,0,1
011109N8,1104,1104,1104,N-experiment,0,Samara,7,5,0,,,8.050114,-0.8842833,0,,0,0,0,1,0,1
011109N8,1103,1103,1105,N-experiment,0,Samara,7,0,5,,,8.050114,-0.8842833,0,20,0,0,1,1,1,0
011109N8,1103,1103,1105,N-experiment,0,Samara,7,0,5,,,8.050114,-0.8842833,0,20,0,0,1,1,1,0
011109N8,1103,1103,1105,N-experiment,0,Samara,7,0,0,,,8.050114,-0.8842833,0,20,0,0,1,1,1,0
011109N8,1102,1102,1106,N-experiment,0,Samara,7,10,17,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109N8,1102,1102,1106,N-experiment,0,Samara,7,10,10,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109N8,1102,1102,1106,N-experiment,0,Samara,7,10,5,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109N8,1102,1102,1107,N-experiment,0,Samara,7,10,17,,,8.050114,-0.8842833,1,21,1,0,0,1,0,1
011109N8,1102,1102,1107,N-experiment,0,Samara,7,10,10,,,8.050114,-0.8842833,1,21,1,0,0,1,0,1
011109N8,1102,1102,1107,N-experiment,0,Samara,7,10,5,,,8.050114,-0.8842833,1,21,1,0,0,1,0,1
011109N8,1104,1104,1108,N-experiment,0,Samara,7,10,1,,,8.050114,-0.8842833,0,18,3,0,1,1,1,1
011109N8,1104,1104,1108,N-experiment,0,Samara,7,10,5,,,8.050114,-0.8842833,0,18,3,0,1,1,1,1
011109N8,1104,1104,1108,N-experiment,0,Samara,7,10,0,,,8.050114,-0.8842833,0,18,3,0,1,1,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,7,5,17,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,7,5,10,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,7,5,10,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,7,4,2,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,7,4,10,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,7,4,10,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1103,1103,1111,N-experiment,0,Samara,7,5,0,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1111,N-experiment,0,Samara,7,5,5,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1111,N-experiment,0,Samara,7,5,0,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,7,5,0,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,7,5,5,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,7,5,0,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1101,1101,1113,N-experiment,0,Samara,7,10,2,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1101,1101,1113,N-experiment,0,Samara,7,10,4,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1101,1101,1113,N-experiment,0,Samara,7,10,10,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1103,1103,1114,N-experiment,0,Samara,7,0,0,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1103,1103,1114,N-experiment,0,Samara,7,0,5,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1103,1103,1114,N-experiment,0,Samara,7,0,5,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1101,1101,1115,N-experiment,0,Samara,7,10,2,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1101,1101,1115,N-experiment,0,Samara,7,10,4,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1101,1101,1115,N-experiment,0,Samara,7,10,10,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1104,1104,1116,N-experiment,0,Samara,7,0,1,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1104,1104,1116,N-experiment,0,Samara,7,0,5,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1104,1104,1116,N-experiment,0,Samara,7,0,10,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1102,1102,1101,N-experiment,0,Samara,8,20,20,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1102,1102,1101,N-experiment,0,Samara,8,20,8,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1102,1102,1101,N-experiment,0,Samara,8,20,15,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,8,10,20,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,8,10,0,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,8,10,1,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1101,1101,1103,N-experiment,0,Samara,8,10,0,,,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011109N8,1101,1101,1103,N-experiment,0,Samara,8,10,0,,,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011109N8,1101,1101,1103,N-experiment,0,Samara,8,10,1,,,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011109N8,1104,1104,1104,N-experiment,0,Samara,8,20,10,,,8.050114,-0.8842833,0,,0,0,0,1,0,1
011109N8,1104,1104,1104,N-experiment,0,Samara,8,20,0,,,8.050114,-0.8842833,0,,0,0,0,1,0,1
011109N8,1104,1104,1104,N-experiment,0,Samara,8,20,1,,,8.050114,-0.8842833,0,,0,0,0,1,0,1
011109N8,1103,1103,1105,N-experiment,0,Samara,8,5,5,,,8.050114,-0.8842833,0,20,0,0,1,1,1,0
011109N8,1103,1103,1105,N-experiment,0,Samara,8,5,0,,,8.050114,-0.8842833,0,20,0,0,1,1,1,0
011109N8,1103,1103,1105,N-experiment,0,Samara,8,5,0,,,8.050114,-0.8842833,0,20,0,0,1,1,1,0
011109N8,1102,1102,1106,N-experiment,0,Samara,8,20,20,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109N8,1102,1102,1106,N-experiment,0,Samara,8,20,8,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109N8,1102,1102,1106,N-experiment,0,Samara,8,20,15,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109N8,1102,1102,1107,N-experiment,0,Samara,8,8,20,,,8.050114,-0.8842833,1,21,1,0,0,1,0,1
011109N8,1102,1102,1107,N-experiment,0,Samara,8,8,20,,,8.050114,-0.8842833,1,21,1,0,0,1,0,1
011109N8,1102,1102,1107,N-experiment,0,Samara,8,8,15,,,8.050114,-0.8842833,1,21,1,0,0,1,0,1
011109N8,1104,1104,1108,N-experiment,0,Samara,8,0,10,,,8.050114,-0.8842833,0,18,3,0,1,1,1,1
011109N8,1104,1104,1108,N-experiment,0,Samara,8,0,20,,,8.050114,-0.8842833,0,18,3,0,1,1,1,1
011109N8,1104,1104,1108,N-experiment,0,Samara,8,0,1,,,8.050114,-0.8842833,0,18,3,0,1,1,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,8,15,20,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,8,15,20,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,8,15,8,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,8,0,10,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,8,0,0,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,8,0,1,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1103,1103,1111,N-experiment,0,Samara,8,5,5,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1111,N-experiment,0,Samara,8,5,0,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1111,N-experiment,0,Samara,8,5,0,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,8,0,5,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,8,0,5,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,8,0,0,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1101,1101,1113,N-experiment,0,Samara,8,0,10,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1101,1101,1113,N-experiment,0,Samara,8,0,0,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1101,1101,1113,N-experiment,0,Samara,8,0,1,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1103,1103,1114,N-experiment,0,Samara,8,0,5,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1103,1103,1114,N-experiment,0,Samara,8,0,5,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1103,1103,1114,N-experiment,0,Samara,8,0,0,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1101,1101,1115,N-experiment,0,Samara,8,1,10,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1101,1101,1115,N-experiment,0,Samara,8,1,0,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1101,1101,1115,N-experiment,0,Samara,8,1,0,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1104,1104,1116,N-experiment,0,Samara,8,1,10,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1104,1104,1116,N-experiment,0,Samara,8,1,20,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1104,1104,1116,N-experiment,0,Samara,8,1,0,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1102,1102,1101,N-experiment,0,Samara,9,0,20,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1102,1102,1101,N-experiment,0,Samara,9,0,20,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1102,1102,1101,N-experiment,0,Samara,9,0,5,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,9,5,5,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,9,5,5,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,9,5,1,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1101,1101,1103,N-experiment,0,Samara,9,5,0,,,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011109N8,1101,1101,1103,N-experiment,0,Samara,9,5,0,,,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011109N8,1101,1101,1103,N-experiment,0,Samara,9,5,15,,,8.050114,-0.8842833,1,20,3,0,1,1,1,1
011109N8,1104,1104,1104,N-experiment,0,Samara,9,5,5,,,8.050114,-0.8842833,0,,0,0,0,1,0,1
011109N8,1104,1104,1104,N-experiment,0,Samara,9,5,5,,,8.050114,-0.8842833,0,,0,0,0,1,0,1
011109N8,1104,1104,1104,N-experiment,0,Samara,9,5,1,,,8.050114,-0.8842833,0,,0,0,0,1,0,1
011109N8,1103,1103,1105,N-experiment,0,Samara,9,1,5,,,8.050114,-0.8842833,0,20,0,0,1,1,1,0
011109N8,1103,1103,1105,N-experiment,0,Samara,9,1,6,,,8.050114,-0.8842833,0,20,0,0,1,1,1,0
011109N8,1103,1103,1105,N-experiment,0,Samara,9,1,1,,,8.050114,-0.8842833,0,20,0,0,1,1,1,0
011109N8,1102,1102,1106,N-experiment,0,Samara,9,20,0,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109N8,1102,1102,1106,N-experiment,0,Samara,9,20,20,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109N8,1102,1102,1106,N-experiment,0,Samara,9,20,5,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109N8,1102,1102,1107,N-experiment,0,Samara,9,20,0,,,8.050114,-0.8842833,1,21,1,0,0,1,0,1
011109N8,1102,1102,1107,N-experiment,0,Samara,9,20,20,,,8.050114,-0.8842833,1,21,1,0,0,1,0,1
011109N8,1102,1102,1107,N-experiment,0,Samara,9,20,5,,,8.050114,-0.8842833,1,21,1,0,0,1,0,1
011109N8,1104,1104,1108,N-experiment,0,Samara,9,5,5,,,8.050114,-0.8842833,0,18,3,0,1,1,1,1
011109N8,1104,1104,1108,N-experiment,0,Samara,9,5,5,,,8.050114,-0.8842833,0,18,3,0,1,1,1,1
011109N8,1104,1104,1108,N-experiment,0,Samara,9,5,1,,,8.050114,-0.8842833,0,18,3,0,1,1,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,9,5,0,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,9,5,20,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1102,1102,1109,N-experiment,0,Samara,9,5,20,,,8.050114,-0.8842833,0,20,0,1,1,0,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,9,0,5,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,9,0,0,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1101,1101,1110,N-experiment,0,Samara,9,0,15,,,8.050114,-0.8842833,0,19,0,0,1,1,1,1
011109N8,1103,1103,1111,N-experiment,0,Samara,9,5,1,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1111,N-experiment,0,Samara,9,5,6,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1111,N-experiment,0,Samara,9,5,1,,,8.050114,-0.8842833,1,22,3,0,0,1,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,9,6,1,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,9,6,5,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1103,1103,1112,N-experiment,0,Samara,9,6,1,,,8.050114,-0.8842833,0,18,3,1,1,0,1,0
011109N8,1101,1101,1113,N-experiment,0,Samara,9,0,5,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1101,1101,1113,N-experiment,0,Samara,9,0,0,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1101,1101,1113,N-experiment,0,Samara,9,0,15,,,8.050114,-0.8842833,0,20,1,0,1,1,0,1
011109N8,1103,1103,1114,N-experiment,0,Samara,9,1,1,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1103,1103,1114,N-experiment,0,Samara,9,1,5,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1103,1103,1114,N-experiment,0,Samara,9,1,6,,,8.050114,-0.8842833,0,20,1,0,1,1,1,1
011109N8,1101,1101,1115,N-experiment,0,Samara,9,15,5,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1101,1101,1115,N-experiment,0,Samara,9,15,0,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1101,1101,1115,N-experiment,0,Samara,9,15,0,,,8.050114,-0.8842833,1,21,1,1,0,1,1,0
011109N8,1104,1104,1116,N-experiment,0,Samara,9,1,5,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1104,1104,1116,N-experiment,0,Samara,9,1,5,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1104,1104,1116,N-experiment,0,Samara,9,1,5,,,8.050114,-0.8842833,0,20,5,1,1,1,0,1
011109N8,1102,1102,1101,N-experiment,0,Samara,10,20,20,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1102,1102,1101,N-experiment,0,Samara,10,20,3,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1102,1102,1101,N-experiment,0,Samara,10,20,10,,,8.050114,-0.8842833,0,20,16,1,1,1,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,10,0,15,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
011109N8,1104,1104,1102,N-experiment,0,Samara,10,0,1,,,8.050114,-0.8842833,0,21,1,0,0,0,1,1
