"DATA from Herrmann, Thoeni & Gaechter, Antisocial Punishment Across Societies, Science 319, 7 March 2008, 1362-1367, DOI: 10.1126/science.1153808",,,,,,,,,,,,,,,,,,,,,
For explanation of variables see README file; all details of the experiments and variable construction are in the Supplementary Online Material: http://www.sciencemag.org/cgi/content/full/319/5868/1362/DC1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
sessionid,groupid,mgroupid,subjectid,p,secseq,city,period,senderscontribution,otherscontribution,punishment,recpun,civic,ruleoflaw,female,age,numknown,singlechild,ageu21,urbanbackground,middleclass,membership
011109K0,1004,1004,1002,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,0,21,5,0,0,1,1,0
011109K0,1004,1004,1002,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,0,21,5,0,0,1,1,0
011109K0,1004,1004,1003,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109K0,1004,1004,1003,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109K0,1004,1004,1003,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,0,21,5,0,0,1,1,1
011109K0,1001,1001,1004,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,0,19,3,0,1,1,1,1
011109K0,1001,1001,1004,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,0,19,3,0,1,1,1,1
011109K0,1001,1001,1004,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,0,19,3,0,1,1,1,1
011109K0,1002,1002,1005,N-experiment,0,Samara,10,5,5,,,8.050114,-0.8842833,0,18,0,0,1,1,0,1
011109K0,1002,1002,1005,N-experiment,0,Samara,10,5,20,,,8.050114,-0.8842833,0,18,0,0,1,1,0,1
011109K0,1002,1002,1005,N-experiment,0,Samara,10,5,10,,,8.050114,-0.8842833,0,18,0,0,1,1,0,1
011109K0,1004,1004,1006,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,1,19,2,0,1,1,1,1
011109K0,1004,1004,1006,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,1,19,2,0,1,1,1,1
011109K0,1004,1004,1006,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,1,19,2,0,1,1,1,1
011109K0,1001,1001,1007,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,0,19,2,0,1,1,1,1
011109K0,1001,1001,1007,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,0,19,2,0,1,1,1,1
011109K0,1001,1001,1007,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,0,19,2,0,1,1,1,1
011109K0,1003,1003,1008,N-experiment,0,Samara,10,9,0,,,8.050114,-0.8842833,1,20,5,0,1,1,1,1
011109K0,1003,1003,1008,N-experiment,0,Samara,10,9,0,,,8.050114,-0.8842833,1,20,5,0,1,1,1,1
011109K0,1003,1003,1008,N-experiment,0,Samara,10,9,10,,,8.050114,-0.8842833,1,20,5,0,1,1,1,1
011109K0,1002,1002,1009,N-experiment,0,Samara,10,5,5,,,8.050114,-0.8842833,0,18,4,0,1,1,1,0
011109K0,1002,1002,1009,N-experiment,0,Samara,10,5,20,,,8.050114,-0.8842833,0,18,4,0,1,1,1,0
011109K0,1002,1002,1009,N-experiment,0,Samara,10,5,10,,,8.050114,-0.8842833,0,18,4,0,1,1,1,0
011109K0,1002,1002,1010,N-experiment,0,Samara,10,20,5,,,8.050114,-0.8842833,1,21,6,0,0,1,0,0
011109K0,1002,1002,1010,N-experiment,0,Samara,10,20,5,,,8.050114,-0.8842833,1,21,6,0,0,1,0,0
011109K0,1002,1002,1010,N-experiment,0,Samara,10,20,10,,,8.050114,-0.8842833,1,21,6,0,0,1,0,0
011109K0,1003,1003,1011,N-experiment,0,Samara,10,0,9,,,8.050114,-0.8842833,1,21,3,0,0,1,0,1
011109K0,1003,1003,1011,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,1,21,3,0,0,1,0,1
011109K0,1003,1003,1011,N-experiment,0,Samara,10,0,10,,,8.050114,-0.8842833,1,21,3,0,0,1,0,1
011109K0,1002,1002,1012,N-experiment,0,Samara,10,10,5,,,8.050114,-0.8842833,1,20,2,1,1,1,0,1
011109K0,1002,1002,1012,N-experiment,0,Samara,10,10,5,,,8.050114,-0.8842833,1,20,2,1,1,1,0,1
011109K0,1002,1002,1012,N-experiment,0,Samara,10,10,20,,,8.050114,-0.8842833,1,20,2,1,1,1,0,1
011109K0,1001,1001,1013,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,1,21,6,1,0,1,1,0
011109K0,1001,1001,1013,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,1,21,6,1,0,1,1,0
011109K0,1001,1001,1013,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,1,21,6,1,0,1,1,0
011109K0,1003,1003,1014,N-experiment,0,Samara,10,0,9,,,8.050114,-0.8842833,1,21,6,0,0,0,1,0
011109K0,1003,1003,1014,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,1,21,6,0,0,0,1,0
011109K0,1003,1003,1014,N-experiment,0,Samara,10,0,10,,,8.050114,-0.8842833,1,21,6,0,0,0,1,0
011109K0,1001,1001,1015,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,1,21,7,0,0,0,1,1
011109K0,1001,1001,1015,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,1,21,7,0,0,0,1,1
011109K0,1001,1001,1015,N-experiment,0,Samara,10,0,0,,,8.050114,-0.8842833,1,21,7,0,0,0,1,1
011109K0,1003,1003,1016,N-experiment,0,Samara,10,10,9,,,8.050114,-0.8842833,1,21,3,0,0,1,1,0
011109K0,1003,1003,1016,N-experiment,0,Samara,10,10,0,,,8.050114,-0.8842833,1,21,3,0,0,1,1,0
011109K0,1003,1003,1016,N-experiment,0,Samara,10,10,0,,,8.050114,-0.8842833,1,21,3,0,0,1,1,0
